138 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31723.822375 -33.549046 0.000000
139 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31818.228637 -35.096802 0.000000
140 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31743.911007 -33.629042 0.000000
141 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31668.610233 -29.726475 0.000000
142 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31838.851774 -36.195473 0.000000
143 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31798.784349 -37.257214 0.000000
144 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31828.063885 -36.205382 0.000000
145 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31854.524577 -29.879586 0.000000
146 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31777.021858 -34.472973 0.000000
147 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31795.512873 -31.392571 0.000000
148 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31823.920853 -26.269960 0.000000
149 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31838.323474 -27.739162 0.000000
150 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31814.123457 -28.229676 0.000000
151 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31638.600674 -28.821476 0.000000
152 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31771.928964 -26.884215 0.000000
153 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31807.352903 -28.089226 0.000000
154 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31889.806928 -22.735589 0.000000
155 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31861.276961 -24.400351 0.000000
156 17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31758.275528 -19.727410 0.000000
157 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31695.676263 -16.750768 0.000000
158 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31838.691542 -9.422536 0.000000
159 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31773.439232 -13.590826 0.000000
160 12 300.000000 -1.000000 0.090000 0.737000 0.400000 2.000000 0.000000 -31792.034887 -16.545664 0.000000
161 12 300.000000 -1.000000 0.090000 0.737000 0.400000 2.000000 0.000000 -31745.542612 -11.508291 0.000000
162 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31728.754769 -18.360584 0.000000
163 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31832.054948 -23.355374 0.000000
164 17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31846.981847 -28.759684 0.000000
165 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31818.810155 -31.924988 0.000000
166 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31578.957451 -31.441750 0.000000
167 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31829.092143 -38.925043 0.000000
168 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31954.264276 -35.301688 0.000000
169 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31906.020520 -31.913456 0.000000
170 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31656.578725 -37.062699 0.000000
171 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31695.414016 -37.375001 0.000000
172 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31823.922700 -34.953554 0.000000
173 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31838.273759 -27.545433 0.000000
174 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31895.467179 -47.253857 0.000000
175 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31698.341251 -31.998546 0.000000
176 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31705.229746 -35.983156 0.000000
177 18 300.000000 -1.000000 0.737000 0.804000 0.400000 2.000000 0.000000 -31861.809535 -16.619995 0.000000
178 15 300.000000 -1.000000 0.360000 0.737000 0.400000 2.000000 0.000000 -31875.347057 -16.432018 0.000000
179 14 300.000000 -1.000000 0.270000 0.737000 0.400000 2.000000 0.000000 -31822.206581 -19.384611 0.000000
180 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31943.211137 -19.418837 0.000000
181 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31583.568273 -16.366637 0.000000
182 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31741.702178 -10.091113 0.000000
183 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31771.267181 -7.088320 0.000000
184 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31773.479885 -11.297846 0.000000
185 13 300.000000 -1.000000 0.170000 0.737000 0.400000 2.000000 0.000000 -31781.965576 -17.368091 0.000000
186 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31746.133804 -26.337207 0.000000
187 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31825.267848 -15.465404 0.000000
188 15 300.000000 -1.000000 0.360000 0.737000 0.400000 2.000000 0.000000 -31817.310388 -19.976465 0.000000
189 17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31677.686342 -24.678489 0.000000
190 16 300.000000 -1.000000 0.450000 0.737000 0.400000 2.000000 0.000000 -31668.655528 -23.383184 0.000000
191 17 300.000000 -1.000000 0.603000 0.737000 0.400000 2.000000 0.000000 -31823.661699 -26.832203 0.000000
192 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31801.341676 -32.883155 0.000000
193 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31722.599314 -31.058932 0.000000
194 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31702.431876 -34.932766 0.000000
195 20 300.000000 -1.000000 0.938000 0.938000 0.400000 2.000000 0.000000 -31722.627050 -28.966968 0.000000
196 19 300.000000 -1.000000 0.804000 0.871000 0.400000 2.000000 0.000000 -31878.532784 -33.540491 0.000000
197 21 300.000000 -1.000000 1.000000 1.000000 0.400000 2.000000 0.000000 -31831.762597 -40.862197 0.000000
